,user_id,ISBN,rating
595307,143415,0452281784,5
595315,143415,0553268880,8
595317,143415,0553379534,10
595335,143415,060961004X,8
595343,143415,0670894370,6
595361,143415,067940712X,8
595362,143415,0679410325,8
595376,143415,0679737383,5
595378,143415,0679744398,10
595395,143415,0689707495,8
595409,143415,0743227441,10
595413,143415,0743418190,3
595415,143415,0743454529,10
595420,143415,076790396X,8
595432,143415,0804106304,10
595435,143415,0804117683,5
595465,143415,0943233828,10
595478,143415,155166545X,9
595481,143415,1551669404,9
595490,143415,1570613818,9
595495,143415,1573226521,9
595507,143415,193156146X,9
595508,143415,1931561648,9
595513,143416,0330330276,4
595528,143427,0060511508,5
595530,143427,0312989431,8
595532,143427,0345462270,9
595539,143427,0440236673,8
595543,143427,044900256X,8
595544,143427,0451202546,4
595546,143427,0451207378,4
595547,143427,045121157X,10
595549,143427,0515135739,7
595550,143427,0671001701,6
595552,143427,0671739786,4
595553,143427,0743456254,8
595557,143427,1551668777,6
595569,143429,0671027360,6
595571,143429,0671740679,10
595592,143445,034536676X,8
595593,143445,0671021001,9
595640,143487,0446609404,8
595644,143488,0425137945,7
595650,143495,0312291639,7
595652,143497,0060392452,8
595654,143497,0060540753,9
595659,143497,014029628X,8
595660,143497,0142000361,7
595662,143497,015100692X,8
595663,143497,0156005891,7
595665,143497,0312140940,6
595666,143497,0312195516,9
595667,143497,0312423772,6
595676,143497,0425184943,8
595677,143497,0440241073,7
595686,143497,067976402X,9
595693,143497,1400030927,8
595714,143507,0553275976,9
595723,143521,0385721420,7
595734,143535,0060921145,8
595736,143535,0345370805,6
595754,143569,051511054X,4
595755,143569,0688152449,1
595758,143571,0061042935,8
595759,143571,0425163407,10
595761,143571,0451190157,9
595765,143576,0385504209,10
595771,143587,068484267X,10
595774,143590,0316693200,10
595775,143590,039914840X,7
595776,143590,0743235150,7
595778,143594,0380973650,8
595781,143594,0399145923,8
595786,143594,0966941411,7
595822,143612,0007141076,6
595823,143613,0679455116,8
595831,143624,039914465X,8
595832,143624,0399146253,9
595856,143631,044990542X,10
595881,143647,0452282152,7
595884,143659,0553580221,9
595895,143668,0375706852,9
595905,143668,0553561227,6
595912,143668,0671881175,10
595920,143668,0962976830,8
595924,143672,0385511612,7
595925,143672,0399150897,8
595932,143683,0312278586,9
595937,143683,0374480133,9
595942,143685,0345447867,8
595943,143685,0345453425,10
595945,143685,0449003701,10
595946,143685,0671868713,10
595947,143685,0778320286,6
595949,143685,1551667479,9
595952,143695,0066214440,8
595953,143695,0316926345,7
595954,143695,0345424719,8
595955,143695,0345430514,9
595956,143695,0345432193,8
595958,143695,0452284937,10
595960,143699,0380564998,7
595967,143713,0374281602,5
595970,143715,006000438X,6
595971,143715,0060920432,8
595974,143715,0151001812,6
595977,143715,0156028778,7
595979,143715,0312282990,7
595980,143715,0312420536,7
595981,143715,0316779423,4
595982,143715,0316926345,7
595983,143715,0345310020,8
595984,143715,0345391373,6
595985,143715,0385475721,5
595987,143715,039304632X,4
595989,143715,0399141960,9
595990,143715,0425192741,3
595993,143715,0446674168,6
596000,143715,0517591812,5
596001,143715,0517887940,5
596002,143715,0553211374,10
596003,143715,055329461X,5
596005,143715,0679428879,7
596006,143715,0679462988,4
596007,143715,0679735909,5
596009,143715,0743205405,8
596010,143715,0743211235,7
596011,143715,0743227441,6
596012,143715,0767908198,7
596016,143715,0874776945,5
596017,143715,1400045088,7
596018,143715,1573228583,7
596030,143725,0440216842,7
596075,143762,055357227X,4
596086,143771,0373834357,4
596088,143771,0440235162,4
596093,143772,0385502532,9
596101,143781,0446363251,5
596114,143792,0060507403,7
596120,143792,0060928336,8
596126,143792,0060938455,5
596130,143792,0064407675,7
596143,143792,014100018X,6
596166,143792,0316910333,6
596189,143792,0375707425,5
596201,143792,0380813815,9
596207,143792,0385491085,5
596210,143792,0385498721,8
596220,143792,0393310396,5
596227,143792,0440204887,7
596233,143792,0446670251,7
596234,143792,0446672211,9
596235,143792,0446676098,5
596256,143792,0571197639,8
596259,143792,0609804138,8
596271,143792,0679450041,8
596275,143792,0679735259,9
596291,143792,0765342308,9
596299,143792,0802139868,3
596300,143792,0805054073,7
596312,143792,1841954225,8
596324,143796,3423202947,10
596325,143796,3423203668,8
596328,143799,0440235162,8
596334,143805,0446691798,10
596335,143806,0099771519,10
596337,143806,0439010772,5
596340,143807,0060976845,8
596341,143807,0062502174,9
596342,143807,0064471055,10
596344,143807,0440204887,10
596349,143809,0060915544,7
596351,143809,0141000198,6
596355,143809,0375506276,8
596356,143809,0375707972,10
596360,143809,0380789019,9
596361,143809,0385420161,8
596362,143809,0393308804,9
596365,143809,0452282829,5
596366,143809,0571206484,7
596368,143809,0671510053,9
596369,143809,0679735909,10
596370,143809,0679781277,10
596379,143814,0393320979,9
596388,143837,0060927569,9
596395,143837,0312990456,10
596402,143837,0380725711,7
596408,143837,0385479565,7
596411,143837,0425140989,8
596412,143837,0425144062,8
596414,143837,0425154092,9
596415,143837,0425158616,8
596419,143837,0425169863,8
596421,143837,0439139600,10
596422,143837,043936213X,10
596423,143837,0440173701,6
596430,143837,044651747X,7
596431,143837,0449003787,10
596434,143837,0449221482,10
596435,143837,0449223604,10
596440,143837,0515116246,7
596445,143837,0553238000,6
596448,143837,0553561618,8
596458,143837,080410526X,8
596459,143837,0805010858,10
596468,143839,0446611867,5
596470,143843,0886777399,8
596475,143854,0451183665,6
596489,143866,0440236703,9
596491,143867,0064410129,8
596496,143874,2266023101,8
596497,143875,0380791994,7
596498,143875,0385721676,7
596499,143875,0393325172,2
596500,143875,0441068804,10
596501,143875,0553348981,7
596515,143908,0140298479,8
596522,143908,1551669390,3
596523,143909,0003300277,7
596524,143909,0060926317,6
596527,143909,0060975849,8
596549,143909,0345348036,10
596554,143909,0374423075,9
596556,143909,0380012863,8
596557,143909,0380727501,5
596558,143909,0380977788,9
596560,143909,0394825993,6
596563,143909,0440120500,8
596565,143909,044041833X,9
596566,143909,044048474X,8
596571,143909,0451176464,6
596587,143909,0679735771,7
596591,143909,0684823829,4
596592,143909,0684853949,8
596597,143909,0767902912,8
596624,143909,3442452031,7
596653,143911,0440200989,8
596654,143911,0671004565,8
596683,143963,3596259924,8
596685,143964,0064407675,9
596694,143964,0394800389,9
596703,143964,0439064864,8
596706,143964,0553096834,6
596707,143964,0590481371,10
596708,143964,0670894184,10
596720,143964,0842329129,10
596721,143964,084232920X,8
596722,143964,0842329218,10
596723,143964,0842329242,9
596724,143964,0842329250,8
596725,143964,0842329269,8
596726,143964,0842329285,8
596727,143964,0842332251,9
596728,143964,084233226X,9
596732,143964,0894803204,9
596734,143964,1558745718,6
596735,143964,1558747028,7
596737,143964,1576730360,10
596739,143964,1576737330,10
596746,143965,038081403X,4
596748,143965,0440204399,10
596749,143965,0449206475,8
596750,143965,0449212602,7
596751,143965,0449225151,7
596752,143965,0515126772,6
596753,143965,0515128546,6
596754,143965,0515128554,6
596757,143966,0380789019,6
596766,143968,0060974486,8
596768,143968,0140096930,9
596769,143968,0140179836,8
596772,143968,014028009X,9
596773,143968,0142000892,8
596784,143968,0312278586,8
596786,143968,0316284955,10
596788,143968,0316777722,10
596790,143968,0345412923,6
596793,143968,0374199698,9
596797,143968,0375704027,8
596801,143968,0385314744,9
596805,143968,0385335482,9
596819,143968,0452264073,9
596829,143968,0609606727,9
596831,143968,0618246940,9
596833,143968,0670896764,8
596834,143968,0679441220,8
596835,143968,0679441239,8
596840,143968,0679746048,9
596844,143968,0684814994,7
596845,143968,0684853949,5
596846,143968,0684857820,8
596849,143968,0688178502,9
596851,143968,0696206366,8
596857,143968,0743457463,9
596863,143968,080411868X,9
596868,143968,0963136216,8
596873,143968,1558746463,6
596890,143976,0375411550,8
596892,143976,0786868716,6
596909,144004,0553078755,10
596911,144010,0373263554,10
596950,144038,0060916508,10
596952,144038,0060921145,10
596953,144038,0060922532,8
596954,144038,0060927569,9
596955,144038,0060930535,10
596956,144038,0060955406,10
596958,144038,0060987529,10
596959,144038,0060988649,9
596960,144038,0066620724,9
596963,144038,0151731527,10
596967,144038,0312199430,10
596968,144038,0312199511,9
596969,144038,0312305060,10
596970,144038,031242227X,10
596971,144038,0316569321,9
596972,144038,0345391810,9
596973,144038,0345391829,9
596974,144038,0345418018,10
596975,144038,0345458303,10
596978,144038,0375701907,10
596979,144038,0375726403,10
596980,144038,038000321X,10
596981,144038,0385334036,7
596984,144038,0425179613,10
596985,144038,0440180295,10
596987,144038,0446675059,8
596989,144038,0449005615,9
596992,144038,0517542099,9
596994,144038,0596001088,10
596995,144038,0671537458,8
597000,144038,0679457526,7
597001,144038,0679723161,9
597004,144038,0679753338,10
597005,144038,0679766626,10
597008,144038,068487217X,9
597009,144038,0688177859,10
597010,144038,0743205383,10
597015,144038,0804106304,10
597017,144038,081297106X,10
597035,144061,1558743669,5
597037,144062,0142001821,10
597039,144062,031242227X,8
597043,144062,0385490992,9
597044,144062,0425161242,9
597045,144062,0440234743,10
597047,144062,0679744398,8
597048,144062,0684848783,8
597063,144100,8472232255,8
597065,144105,0440204887,8
597091,144110,0553583891,1
597092,144110,0671702513,6
597107,144114,0345339703,10
597109,144114,0345339738,10
597120,144114,0671434225,10
597124,144114,1853260134,8
597130,144120,0140067477,8
597139,144123,3499227339,7
597140,144123,3499228750,7
597141,144124,0971880107,3
597510,144133,0385337639,7
597513,144133,0679746048,7
597514,144133,0971880107,8
597560,144162,0425169863,8
597572,144169,0140440410,8
597582,144186,0385260075,5
597583,144186,0399142789,5
597584,144186,0449212602,10
597605,144194,0312278586,7
597609,144194,0375706771,10
597611,144194,0380010038,8
597635,144194,0441000312,4
597651,144194,0553213148,7
597654,144194,0553213172,6
597656,144194,0553269216,2
597680,144194,0767905180,10
597684,144194,0805063889,10
597713,144198,0670813028,9
597716,144206,067976402X,8
597750,144223,0345295684,8
597756,144223,0425171396,6
597757,144223,0440221471,8
597758,144223,0441001866,8
597759,144223,044100315X,8
597763,144223,0679801146,9
597764,144223,0679889175,9
597765,144223,0765340747,7
597766,144223,0812540026,8
597770,144224,0375504613,8
597778,144229,0064404773,8
597794,144229,0553298046,7
597799,144229,0812505182,5
597800,144229,0812513754,6
597802,144229,0812548051,8
597803,144229,0812550285,7
597818,144241,0671025325,5
597819,144241,0671501070,7
597820,144241,067151914X,7
597821,144241,0671520032,7
597828,144241,0671684027,7
597832,144241,0671700103,9
597837,144241,0671708368,7
597838,144241,0671708376,7
597839,144241,0671709704,7
597840,144241,0671733893,7
597841,144241,0671741454,7
597842,144241,0671742647,6
597844,144241,0671760513,7
597846,144241,0671775715,7
597852,144241,067179566X,7
597853,144241,0671797042,7
597855,144241,0671797476,7
597856,144241,0671864769,8
597863,144241,0671881175,6
597864,144241,0671882678,7
597865,144241,0671883410,7
598046,144256,0345356748,8
598047,144256,0380715929,9
598048,144256,0425175367,5
598051,144256,0451163524,10
598052,144256,0553250426,9
598071,144268,0060086246,6
598072,144268,0151002630,8
598073,144268,0449212602,10
598074,144268,0452282152,10
598077,144275,1878448900,6
598080,144280,0385316895,6
598081,144280,0385497466,9
598082,144280,0671004549,8
598083,144280,0684810395,8
598094,144306,0345453409,9
598095,144306,0345453816,9
598098,144314,0446611085,8
598099,144314,0451188616,5
598100,144314,0515131229,7
598102,144314,0671042572,8
598103,144314,0679419454,7
598188,144316,0060085495,10
598191,144316,0060936363,10
598194,144316,0345350499,5
598196,144316,0385333846,10
598197,144316,0385492162,7
598199,144316,0441007090,5
598202,144316,0451526570,10
598282,144328,0312195516,8
598283,144328,0684819066,10
598284,144332,1573228214,6
598302,144339,0452283205,6
598308,144348,0316602906,9
598309,144348,0385504209,10
598311,144348,0425192725,7
598314,144348,0446612545,9
598332,144386,0373272839,7
598338,144388,0385512104,8
598340,144391,059035342X,8
598357,144412,0449005615,8
598360,144419,0452282829,8
598363,144425,0446364495,8
598364,144432,0060958022,7
598376,144447,0441790348,8
598377,144449,0345369947,3
598380,144449,0671689231,8
598381,144449,078688939X,7
598388,144455,038000321X,7
598391,144455,042510107X,10
598392,144455,0425152898,5
598396,144455,0440949424,7
598405,144455,0449702766,10
598406,144455,0452257743,9
598410,144455,0553579754,10
598413,144455,0679419462,10
598418,144455,0805000585,3
598429,144455,0875961517,6
598450,144455,1576737330,5
598472,144475,0743418204,10
598474,144478,006016848X,7
598478,144478,0312924585,8
598479,144478,0345350685,6
598480,144478,0345353145,5
598481,144478,034539657X,7
598482,144478,0345422317,8
598486,144478,0425120279,10
598487,144478,0425147517,8
598488,144478,0425165566,7
598490,144478,043935806X,10
598494,144478,0440214041,5
598496,144478,0440220602,3
598501,144478,0446364193,7
598503,144478,0446606189,7
598504,144478,0449223345,7
598505,144478,0451183665,7
598507,144478,0451197429,5
598513,144478,0553561618,7
598514,144478,0553564528,7
598517,144478,0553582755,6
598518,144478,0553584049,7
598521,144478,0743437640,8
598525,144486,0060175532,7
598529,144486,0399142185,8
598548,144486,0684835819,10
598557,144500,0375757597,2
598561,144502,0380698714,9
598565,144502,0609603086,5
598568,144502,068812156X,8
598603,144516,0060976845,5
598604,144516,0060987561,5
598605,144516,0140244824,4
598606,144516,0140298479,5
598607,144516,0312423772,5
598608,144516,0316601950,5
598609,144516,0316781142,5
598611,144516,0345392825,5
598612,144516,0375712925,4
598613,144516,0375727345,7
598614,144516,0385265700,5
598615,144516,0425162443,7
598616,144516,0425167313,5
598617,144516,0425179672,5
598619,144516,0449912051,5
598620,144516,0452283205,4
598622,144516,1860491022,7
598633,144531,0060085444,7
598635,144531,0060090375,8
598644,144531,0060198702,8
598650,144531,0060540753,9
598651,144531,0060562773,8
598654,144531,0060924926,8
598657,144531,0060929871,9
598658,144531,0060964049,9
598670,144531,0061097101,7
598672,144531,0062505319,8
598679,144531,014029628X,8
598687,144531,0312265867,9
598696,144531,0312966091,9
598697,144531,0312966970,9
598698,144531,0312969252,7
598706,144531,0312980140,9
598708,144531,0312983271,7
598711,144531,0312990456,9
598714,144531,0316284610,9
598718,144531,0316601950,8
598720,144531,0316666343,9
598773,144531,0373250126,7
598776,144531,0373250525,8
598811,144531,0380711877,9
598814,144531,0380752948,8
598822,144531,0380780860,9
598824,144531,0380784491,9
598832,144531,0380801493,8
598835,144531,0380809389,8
598844,144531,0385313667,8
598846,144531,0385334842,8
598848,144531,0385336454,8
598849,144531,0385336810,9
598853,144531,0385508042,8
598881,144531,0425140989,7
598927,144531,0440224764,8
598936,144531,0440498058,8
598955,144531,0446364703,7
598999,144531,0449215296,7
599006,144531,0449911357,8
599050,144531,0515101230,7
599055,144531,0515121843,8
599056,144531,0515122734,9
599059,144531,0515127221,9
599065,144531,0515131229,9
599068,144531,0553104136,8
599069,144531,055321313X,9
599075,144531,0553295977,8
599093,144531,0671001795,9
599100,144531,0671034022,9
599118,144531,0671689762,8
599154,144531,0743225198,8
599155,144531,0743237188,8
599164,144531,0743418174,8
599171,144531,0743477081,8
599177,144531,0767907817,8
599178,144531,0767912233,8
599189,144531,080411868X,8
